"1","2","3","4","5","6"
"헝가리","남자","15~19세",8.18625,10.42631,21.48468
"헝가리","남자","15~24세",32.79634,37.24726,11.94965
"헝가리","남자","15~64세",77.32321,80.03359,3.38656
"헝가리","남자","20~24세",54.71856,61.13887,10.50119
"헝가리","남자","25~29세",85.81267,89.94191,4.59101
"헝가리","남자","25~34세",89.37571,92.62344,3.50638
"헝가리","남자","25~54세",90.81158,93.38059,2.75112
"헝가리","남자","25~64세",86.09382,88.46136,2.67636
"헝가리","남자","30~34세",92.99364,95.34628,2.46747
"헝가리","남자","35~39세",93.08179,95.39186,2.42167
"헝가리","남자","35~44세",92.94744,95.24716,2.41447
"헝가리","남자","40~44세",92.84178,95.13336,2.4088
"헝가리","남자","45~49세",90.08111,92.53617,2.65309
"헝가리","남자","45~54세",89.75806,92.00271,2.43976
"헝가리","남자","50~54세",89.38468,91.38614,2.19011
"헝가리","남자","55~59세",80.6478,82.74255,2.53165
"헝가리","남자","55~64세",68.99938,70.63691,2.31823
"헝가리","남자","60~64세",58.61198,59.84179,2.0551
"헝가리","남자","65~69세",12.2886,12.51734,1.82744
"헝가리","남자","65세 이상",9.67855,9.84278,1.66852
"헝가리","남자","총계",68.75738,71.14534,3.35646
"헝가리","여자","15~19세",4.30385,5.87045,26.68622
"헝가리","여자","15~24세",24.00928,26.85939,10.61122
"헝가리","여자","15~64세",62.96162,65.26981,3.53638
"헝가리","여자","20~24세",41.67278,45.67339,8.75919
"헝가리","여자","25~29세",69.25531,72.68668,4.72077
"헝가리","여자","25~34세",68.68747,71.43942,3.85215
"헝가리","여자","25~54세",77.95455,80.56009,3.23428
"헝가리","여자","25~64세",70.0907,72.29971,3.05535
"헝가리","여자","30~34세",68.11383,70.17943,2.94331
"헝가리","여자","35~39세",73.54437,76.21966,3.50997
"헝가리","여자","35~44세",78.72449,81.6208,3.54849
"헝가리","여자","40~44세",82.79122,85.86104,3.57533
"헝가리","여자","45~49세",87.53841,89.66147,2.36787
"헝가리","여자","45~54세",85.11961,87.28469,2.48048
"헝가리","여자","50~54세",82.43533,84.64704,2.61286
"헝가리","여자","55~59세",68.68454,70.1101,2.03332
"헝가리","여자","55~64세",46.16323,47.16569,2.12542
"헝가리","여자","60~64세",27.75148,28.40807,2.31125
"헝가리","여자","65~69세",6.63046,6.69237,0.92515
"헝가리","여자","65세 이상",5.02172,5.07052,0.96243
"헝가리","여자","총계",53.30796,55.2397,3.49702
"헝가리","개인 전체","15~19세",6.29328,8.20498,23.29923
"헝가리","개인 전체","15~24세",28.51923,32.19095,11.40607
"헝가리","개인 전체","15~64세",70.11105,72.61945,3.45418
"헝가리","개인 전체","20~24세",48.37814,53.62245,9.78006
"헝가리","개인 전체","25~29세",77.76672,81.55683,4.64721
"헝가리","개인 전체","25~34세",79.30921,82.31571,3.65239
"헝가리","개인 전체","25~54세",84.44731,87.0344,2.9725
"헝가리","개인 전체","25~64세",78.0104,80.29786,2.84872
"헝가리","개인 전체","30~34세",80.87156,83.08435,2.6633
"헝가리","개인 전체","35~39세",83.41044,85.9013,2.89968
"헝가리","개인 전체","35~44세",85.90337,88.49856,2.93246
"헝가리","개인 전체","40~44세",87.86221,90.53936,2.9569
"헝가리","개인 전체","45~49세",88.81622,91.10613,2.51345
"헝가리","개인 전체","45~54세",87.42852,89.63321,2.45968
"헝가리","개인 전체","50~54세",85.85707,87.96526,2.39661
"헝가리","개인 전체","55~59세",74.34405,76.08619,2.28969
"헝가리","개인 전체","55~64세",56.69999,57.99548,2.23378
"헝가리","개인 전체","60~64세",41.6843,42.59968,2.1488
"헝가리","개인 전체","65~69세",9.05627,9.18971,1.45206
"헝가리","개인 전체","65세 이상",6.96938,7.06645,1.37377
"헝가리","개인 전체","총계",60.81798,62.97149,3.41982
